searge,name,side,desc
field_148958_j,dataManagerEntries,2,Imported from LegacyMappings-1.7.10
field_148981_a,entityId,2,Imported from LegacyMappings-1.7.10
field_148980_b,type,2,Imported from LegacyMappings-1.7.10
field_148976_a,statisticMap,2,Imported from LegacyMappings-1.7.10
field_148852_a,breakerId,2,Imported from LegacyMappings-1.7.10
field_148850_b,x,2,Imported from LegacyMappings-1.7.10
field_148851_c,y,2,Imported from LegacyMappings-1.7.10
field_148848_d,z,2,Imported from LegacyMappings-1.7.10
field_148849_e,progress,2,Imported from LegacyMappings-1.7.10
field_148863_a,x,2,Imported from LegacyMappings-1.7.10
field_148861_b,y,2,Imported from LegacyMappings-1.7.10
field_148862_c,z,2,Imported from LegacyMappings-1.7.10
field_148859_d,metadata,2,Imported from LegacyMappings-1.7.10
field_148860_e,nbt,2,Imported from LegacyMappings-1.7.10
field_148876_a,x,2,Imported from LegacyMappings-1.7.10
field_148874_b,y,2,Imported from LegacyMappings-1.7.10
field_148875_c,z,2,Imported from LegacyMappings-1.7.10
field_148872_d,instrument,2,Imported from LegacyMappings-1.7.10
field_148873_e,pitch,2,Imported from LegacyMappings-1.7.10
field_148871_f,block,2,Imported from LegacyMappings-1.7.10
field_148887_a,x,2,Imported from LegacyMappings-1.7.10
field_148885_b,y,2,Imported from LegacyMappings-1.7.10
field_148886_c,z,2,Imported from LegacyMappings-1.7.10
field_148883_d,blockState,2,Imported from LegacyMappings-1.7.10
field_148884_e,metadata,2,Imported from LegacyMappings-1.7.10
field_149632_a,matches,2,Imported from LegacyMappings-1.7.10
field_148919_a,chatComponent,2,Imported from LegacyMappings-1.7.10
field_148918_b,isChat,2,Imported from LegacyMappings-1.7.10
field_148925_b,chunkPosCoord,2,Imported from LegacyMappings-1.7.10
field_148926_c,updates,2,Imported from LegacyMappings-1.7.10
field_148924_d,blockChangeCount,2,Imported from LegacyMappings-1.7.10
field_148894_a,windowId,2,Imported from LegacyMappings-1.7.10
field_148892_b,actionNumber,2,Imported from LegacyMappings-1.7.10
field_148893_c,accepted,2,Imported from LegacyMappings-1.7.10
field_148896_a,windowId,2,Imported from LegacyMappings-1.7.10
field_148909_a,windowId,2,Imported from LegacyMappings-1.7.10
field_148907_b,inventoryType,2,Imported from LegacyMappings-1.7.10
field_148908_c,windowTitle,2,Imported from LegacyMappings-1.7.10
field_148905_d,slotCount,2,Imported from LegacyMappings-1.7.10
field_148906_e,useProvidedTitle,2,Imported from LegacyMappings-1.7.10
field_148904_f,entityId,2,Imported from LegacyMappings-1.7.10
field_148914_a,windowId,2,Imported from LegacyMappings-1.7.10
field_148913_b,itemStacks,2,Imported from LegacyMappings-1.7.10
field_149186_a,windowId,2,Imported from LegacyMappings-1.7.10
field_149184_b,varIndex,2,Imported from LegacyMappings-1.7.10
field_149185_c,varValue,2,Imported from LegacyMappings-1.7.10
field_149179_a,windowId,2,Imported from LegacyMappings-1.7.10
field_149177_b,slot,2,Imported from LegacyMappings-1.7.10
field_149178_c,item,2,Imported from LegacyMappings-1.7.10
field_149172_a,channel,2,Imported from LegacyMappings-1.7.10
field_149171_b,data,2,Imported from LegacyMappings-1.7.10
field_149167_a,reason,2,Imported from LegacyMappings-1.7.10
field_149164_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149163_b,logicOpcode,2,Imported from LegacyMappings-1.7.10
field_149158_a,posX,2,Imported from LegacyMappings-1.7.10
field_149156_b,posY,2,Imported from LegacyMappings-1.7.10
field_149157_c,posZ,2,Imported from LegacyMappings-1.7.10
field_149154_d,strength,2,Imported from LegacyMappings-1.7.10
field_149155_e,affectedBlockPositions,2,Imported from LegacyMappings-1.7.10
field_149152_f,motionX,2,Imported from LegacyMappings-1.7.10
field_149153_g,motionY,2,Imported from LegacyMappings-1.7.10
field_149159_h,motionZ,2,Imported from LegacyMappings-1.7.10
field_149142_a,MESSAGE_NAMES,2,Imported from LegacyMappings-1.7.10
field_149140_b,state,2,Imported from LegacyMappings-1.7.10
field_149141_c,gameStateValue,2,Imported from LegacyMappings-1.7.10
field_149136_a,id,2,Imported from LegacyMappings-1.7.10
field_149284_a,chunkX,2,Imported from LegacyMappings-1.7.10
field_149282_b,chunkZ,2,Imported from LegacyMappings-1.7.10
field_149283_c,sectionsWithData,2,Imported from LegacyMappings-1.7.10
field_149280_d,sectionsWithBlockIdsUpper,2,Imported from LegacyMappings-1.7.10
field_149281_e,compressedData,2,Imported from LegacyMappings-1.7.10
field_149278_f,data,2,Imported from LegacyMappings-1.7.10
field_149279_g,loadChunk,2,Imported from LegacyMappings-1.7.10
field_149285_h,compressedSize,2,Imported from LegacyMappings-1.7.10
field_149286_i,buffer,2,Imported from LegacyMappings-1.7.10
field_150282_a,data,2,Imported from LegacyMappings-1.7.10
field_150280_b,dataSize,2,Imported from LegacyMappings-1.7.10
field_150281_c,sectionsWithBlockIdsUpper,2,Imported from LegacyMappings-1.7.10
field_149266_a,xPositions,2,Imported from LegacyMappings-1.7.10
field_149264_b,zPositions,2,Imported from LegacyMappings-1.7.10
field_149265_c,sections,2,Imported from LegacyMappings-1.7.10
field_149262_d,sectionsWithBlockIdsUpper,2,Imported from LegacyMappings-1.7.10
field_149263_e,compressedData,2,Imported from LegacyMappings-1.7.10
field_149260_f,data,2,Imported from LegacyMappings-1.7.10
field_149261_g,size,2,Imported from LegacyMappings-1.7.10
field_149267_h,isOverworld,2,Imported from LegacyMappings-1.7.10
field_149268_i,buffer,2,Imported from LegacyMappings-1.7.10
field_149251_a,effectType,2,Imported from LegacyMappings-1.7.10
field_149249_b,soundData,2,Imported from LegacyMappings-1.7.10
field_149250_c,xPos,2,Imported from LegacyMappings-1.7.10
field_149247_d,yPos,2,Imported from LegacyMappings-1.7.10
field_149248_e,zPos,2,Imported from LegacyMappings-1.7.10
field_149246_f,serverWide,2,Imported from LegacyMappings-1.7.10
field_149236_a,particleType,2,Imported from LegacyMappings-1.7.10
field_149234_b,xCoord,2,Imported from LegacyMappings-1.7.10
field_149235_c,yCoord,2,Imported from LegacyMappings-1.7.10
field_149232_d,zCoord,2,Imported from LegacyMappings-1.7.10
field_149233_e,xOffset,2,Imported from LegacyMappings-1.7.10
field_149230_f,yOffset,2,Imported from LegacyMappings-1.7.10
field_149231_g,zOffset,2,Imported from LegacyMappings-1.7.10
field_149237_h,particleSpeed,2,Imported from LegacyMappings-1.7.10
field_149238_i,particleCount,2,Imported from LegacyMappings-1.7.10
field_149219_a,soundName,2,Imported from LegacyMappings-1.7.10
field_149217_b,posX,2,Imported from LegacyMappings-1.7.10
field_149218_c,posY,2,Imported from LegacyMappings-1.7.10
field_149215_d,posZ,2,Imported from LegacyMappings-1.7.10
field_149216_e,soundVolume,2,Imported from LegacyMappings-1.7.10
field_149214_f,soundPitch,2,Imported from LegacyMappings-1.7.10
field_149206_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149204_b,hardcoreMode,2,Imported from LegacyMappings-1.7.10
field_149205_c,gameType,2,Imported from LegacyMappings-1.7.10
field_149202_d,dimension,2,Imported from LegacyMappings-1.7.10
field_149203_e,difficulty,2,Imported from LegacyMappings-1.7.10
field_149200_f,maxPlayers,2,Imported from LegacyMappings-1.7.10
field_149201_g,worldType,2,Imported from LegacyMappings-1.7.10
field_149191_a,mapId,2,Imported from LegacyMappings-1.7.10
field_149190_b,data,2,Imported from LegacyMappings-1.7.10
field_149074_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149072_b,posX,2,Imported from LegacyMappings-1.7.10
field_149073_c,posY,2,Imported from LegacyMappings-1.7.10
field_149070_d,posZ,2,Imported from LegacyMappings-1.7.10
field_149071_e,yaw,2,Imported from LegacyMappings-1.7.10
field_149068_f,pitch,2,Imported from LegacyMappings-1.7.10
field_149069_g,rotating,2,Imported from LegacyMappings-1.7.10
field_149133_a,x,2,Imported from LegacyMappings-1.7.10
field_149131_b,y,2,Imported from LegacyMappings-1.7.10
field_149132_c,z,2,Imported from LegacyMappings-1.7.10
field_149119_a,invulnerable,2,Imported from LegacyMappings-1.7.10
field_149117_b,flying,2,Imported from LegacyMappings-1.7.10
field_149118_c,allowFlying,2,Imported from LegacyMappings-1.7.10
field_149115_d,creativeMode,2,Imported from LegacyMappings-1.7.10
field_149116_e,flySpeed,2,Imported from LegacyMappings-1.7.10
field_149114_f,walkSpeed,2,Imported from LegacyMappings-1.7.10
field_149126_a,playerName,2,Imported from LegacyMappings-1.7.10
field_149124_b,online,2,Imported from LegacyMappings-1.7.10
field_149125_c,ping,2,Imported from LegacyMappings-1.7.10
field_149097_a,playerID,2,Imported from LegacyMappings-1.7.10
field_149095_b,x,2,Imported from LegacyMappings-1.7.10
field_149096_c,y,2,Imported from LegacyMappings-1.7.10
field_149094_d,z,2,Imported from LegacyMappings-1.7.10
field_149100_a,entityIDs,2,Imported from LegacyMappings-1.7.10
field_149079_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149078_b,effectId,2,Imported from LegacyMappings-1.7.10
field_149088_a,dimensionID,2,Imported from LegacyMappings-1.7.10
field_149086_b,difficulty,2,Imported from LegacyMappings-1.7.10
field_149087_c,gameType,2,Imported from LegacyMappings-1.7.10
field_149085_d,worldType,2,Imported from LegacyMappings-1.7.10
field_149384_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149383_b,yaw,2,Imported from LegacyMappings-1.7.10
field_149387_a,heldItemHotbarIndex,2,Imported from LegacyMappings-1.7.10
field_149374_a,position,2,Imported from LegacyMappings-1.7.10
field_149373_b,scoreName,2,Imported from LegacyMappings-1.7.10
field_149379_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149378_b,dataManagerEntries,2,Imported from LegacyMappings-1.7.10
field_149408_a,leash,2,Imported from LegacyMappings-1.7.10
field_149406_b,entityId,2,Imported from LegacyMappings-1.7.10
field_149407_c,vehicleEntityId,2,Imported from LegacyMappings-1.7.10
field_149417_a,entityID,2,Imported from LegacyMappings-1.7.10
field_149415_b,motionX,2,Imported from LegacyMappings-1.7.10
field_149416_c,motionY,2,Imported from LegacyMappings-1.7.10
field_149414_d,motionZ,2,Imported from LegacyMappings-1.7.10
field_149394_a,entityID,2,Imported from LegacyMappings-1.7.10
field_149392_b,equipmentSlot,2,Imported from LegacyMappings-1.7.10
field_149393_c,itemStack,2,Imported from LegacyMappings-1.7.10
field_149401_a,experienceBar,2,Imported from LegacyMappings-1.7.10
field_149399_b,totalExperience,2,Imported from LegacyMappings-1.7.10
field_149400_c,level,2,Imported from LegacyMappings-1.7.10
field_149336_a,health,2,Imported from LegacyMappings-1.7.10
field_149334_b,foodLevel,2,Imported from LegacyMappings-1.7.10
field_149335_c,saturationLevel,2,Imported from LegacyMappings-1.7.10
field_149343_a,objectiveName,2,Imported from LegacyMappings-1.7.10
field_149341_b,objectiveValue,2,Imported from LegacyMappings-1.7.10
field_149342_c,action,2,Imported from LegacyMappings-1.7.10
field_149320_a,name,2,Imported from LegacyMappings-1.7.10
field_149318_b,displayName,2,Imported from LegacyMappings-1.7.10
field_149319_c,prefix,2,Imported from LegacyMappings-1.7.10
field_149316_d,suffix,2,Imported from LegacyMappings-1.7.10
field_149317_e,players,2,Imported from LegacyMappings-1.7.10
field_149314_f,action,2,Imported from LegacyMappings-1.7.10
field_149315_g,friendlyFlags,2,Imported from LegacyMappings-1.7.10
field_149329_a,name,2,Imported from LegacyMappings-1.7.10
field_149327_b,objective,2,Imported from LegacyMappings-1.7.10
field_149328_c,scoreValue,2,Imported from LegacyMappings-1.7.10
field_149326_d,action,2,Imported from LegacyMappings-1.7.10
field_149364_a,x,2,Imported from LegacyMappings-1.7.10
field_149362_b,y,2,Imported from LegacyMappings-1.7.10
field_149363_c,z,2,Imported from LegacyMappings-1.7.10
field_149369_a,totalWorldTime,2,Imported from LegacyMappings-1.7.10
field_149368_b,worldTime,2,Imported from LegacyMappings-1.7.10
field_149352_a,x,2,Imported from LegacyMappings-1.7.10
field_149350_b,y,2,Imported from LegacyMappings-1.7.10
field_149351_c,z,2,Imported from LegacyMappings-1.7.10
field_149349_d,lines,2,Imported from LegacyMappings-1.7.10
field_149357_a,collectedItemEntityId,2,Imported from LegacyMappings-1.7.10
field_149356_b,entityId,2,Imported from LegacyMappings-1.7.10
field_149458_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149456_b,posX,2,Imported from LegacyMappings-1.7.10
field_149457_c,posY,2,Imported from LegacyMappings-1.7.10
field_149454_d,posZ,2,Imported from LegacyMappings-1.7.10
field_149455_e,yaw,2,Imported from LegacyMappings-1.7.10
field_149453_f,pitch,2,Imported from LegacyMappings-1.7.10
field_149445_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149444_b,snapshots,2,Imported from LegacyMappings-1.7.10
field_151414_a,parentPacket,2,Imported from LegacyMappings-1.7.10
field_151412_b,name,2,Imported from LegacyMappings-1.7.10
field_151413_c,baseValue,2,Imported from LegacyMappings-1.7.10
field_151411_d,modifiers,2,Imported from LegacyMappings-1.7.10
field_149434_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149432_b,effectId,2,Imported from LegacyMappings-1.7.10
field_149433_c,amplifier,2,Imported from LegacyMappings-1.7.10
field_149431_d,duration,2,Imported from LegacyMappings-1.7.10
field_149424_a,id,2,Imported from LegacyMappings-1.7.10
field_149423_b,type,2,Imported from LegacyMappings-1.7.10
field_149420_a,message,2,Imported from LegacyMappings-1.7.10
field_149440_a,message,2,Imported from LegacyMappings-1.7.10
field_149437_a,status,2,Imported from LegacyMappings-1.7.10
PERFORM_RESPAWN,PERFORM_RESPAWN,2,Imported from LegacyMappings-1.7.10
REQUEST_STATS,REQUEST_STATS,2,Imported from LegacyMappings-1.7.10
OPEN_INVENTORY_ACHIEVEMENT,OPEN_INVENTORY_ACHIEVEMENT,2,Imported from LegacyMappings-1.7.10
field_151403_d,id,2,Imported from LegacyMappings-1.7.10
field_151404_e,BY_ID,2,Imported from LegacyMappings-1.7.10
field_149530_a,lang,2,Imported from LegacyMappings-1.7.10
field_149528_b,view,2,Imported from LegacyMappings-1.7.10
field_149529_c,chatVisibility,2,Imported from LegacyMappings-1.7.10
field_149526_d,enableColors,2,Imported from LegacyMappings-1.7.10
field_149527_e,difficulty,2,Imported from LegacyMappings-1.7.10
field_149525_f,showCape,2,Imported from LegacyMappings-1.7.10
field_149536_a,id,2,Imported from LegacyMappings-1.7.10
field_149534_b,uid,2,Imported from LegacyMappings-1.7.10
field_149535_c,accepted,2,Imported from LegacyMappings-1.7.10
field_149541_a,id,2,Imported from LegacyMappings-1.7.10
field_149540_b,button,2,Imported from LegacyMappings-1.7.10
field_149556_a,windowId,2,Imported from LegacyMappings-1.7.10
field_149562_a,channel,2,Imported from LegacyMappings-1.7.10
field_149560_b,length,2,Imported from LegacyMappings-1.7.10
field_149561_c,data,2,Imported from LegacyMappings-1.7.10
field_149567_a,entityId,2,Imported from LegacyMappings-1.7.10
field_149566_b,action,2,Imported from LegacyMappings-1.7.10
INTERACT,INTERACT,2,Imported from LegacyMappings-1.7.10
ATTACK,ATTACK,2,Imported from LegacyMappings-1.7.10
field_151421_c,ACTIONS,2,Imported from LegacyMappings-1.7.10
field_151418_d,id,2,Imported from LegacyMappings-1.7.10
field_149461_a,key,2,Imported from LegacyMappings-1.7.10
field_149479_a,x,2,Imported from LegacyMappings-1.7.10
field_149477_b,y,2,Imported from LegacyMappings-1.7.10
field_149478_c,z,2,Imported from LegacyMappings-1.7.10
field_149475_d,stance,2,Imported from LegacyMappings-1.7.10
field_149476_e,yaw,2,Imported from LegacyMappings-1.7.10
field_149473_f,pitch,2,Imported from LegacyMappings-1.7.10
field_149474_g,onGround,2,Imported from LegacyMappings-1.7.10
field_149480_h,moving,2,Imported from LegacyMappings-1.7.10
field_149481_i,rotating,2,Imported from LegacyMappings-1.7.10
field_149511_a,diggedBlockX,2,Imported from LegacyMappings-1.7.10
field_149509_b,diggedBlockY,2,Imported from LegacyMappings-1.7.10
field_149510_c,diggedBlockZ,2,Imported from LegacyMappings-1.7.10
field_149507_d,diggingBlockFace,2,Imported from LegacyMappings-1.7.10
field_149508_e,status,2,Imported from LegacyMappings-1.7.10
field_149517_a,entityID,2,Imported from LegacyMappings-1.7.10
field_149515_b,action,2,Imported from LegacyMappings-1.7.10
field_149516_c,auxData,2,Imported from LegacyMappings-1.7.10
field_149624_a,strafeSpeed,2,Imported from LegacyMappings-1.7.10
field_149622_b,forwardSpeed,2,Imported from LegacyMappings-1.7.10
field_149623_c,jumping,2,Imported from LegacyMappings-1.7.10
field_149621_d,sneaking,2,Imported from LegacyMappings-1.7.10
field_149615_a,slotId,2,Imported from LegacyMappings-1.7.10
field_149629_a,slotId,2,Imported from LegacyMappings-1.7.10
field_149628_b,stack,2,Imported from LegacyMappings-1.7.10
field_149593_a,x,2,Imported from LegacyMappings-1.7.10
field_149591_b,y,2,Imported from LegacyMappings-1.7.10
field_149592_c,z,2,Imported from LegacyMappings-1.7.10
field_149590_d,lines,2,Imported from LegacyMappings-1.7.10
field_149583_a,placedBlockX,2,Imported from LegacyMappings-1.7.10
field_149581_b,placedBlockY,2,Imported from LegacyMappings-1.7.10
field_149582_c,placedBlockZ,2,Imported from LegacyMappings-1.7.10
field_149579_d,placedBlockDirection,2,Imported from LegacyMappings-1.7.10
field_149580_e,stack,2,Imported from LegacyMappings-1.7.10
field_149577_f,facingX,2,Imported from LegacyMappings-1.7.10
field_149578_g,facingY,2,Imported from LegacyMappings-1.7.10
field_149584_h,facingZ,2,Imported from LegacyMappings-1.7.10
field_149600_a,protocolVersion,2,Imported from LegacyMappings-1.7.10
field_149598_b,ip,2,Imported from LegacyMappings-1.7.10
field_149599_c,port,2,Imported from LegacyMappings-1.7.10
field_149597_d,requestedState,2,Imported from LegacyMappings-1.7.10
field_149602_a,profile,2,Imported from LegacyMappings-1.7.10
field_149612_a,hashedServerId,2,Imported from LegacyMappings-1.7.10
field_149610_b,publicKey,2,Imported from LegacyMappings-1.7.10
field_149611_c,verifyToken,2,Imported from LegacyMappings-1.7.10
field_149605_a,reason,2,Imported from LegacyMappings-1.7.10
field_149305_a,profile,2,Imported from LegacyMappings-1.7.10
